Speed (m/s),Thrust (N),Speed (m/s),0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11,11.1,11.2,11.3,11.4,11.5,11.6,11.7,11.8,11.9,12,12.1,12.2,12.3,12.4,12.5,12.6,12.7,12.8,12.9,13,13.1,13.2,13.3,13.4,13.5,13.6,13.7,13.8,13.9,14,14.1,14.2,14.3,14.4,14.5,14.6,14.7,14.8,14.9,15,15.1,15.2,15.3,15.4,15.5,15.6,15.7,15.8,15.9,16,16.1,16.2,16.3,16.4,16.5,16.6,16.7,16.8,16.9,17,17.1,17.2,17.3,17.4,17.5,17.6,17.7,17.8,17.9,18,18.1,18.2,18.3,18.4,18.5,18.6,18.7,18.8,18.9,19,19.1,19.2,19.3,19.4,19.5,19.6,19.7,19.8,19.9,20,20.1,20.2,20.3,20.4,20.5,20.6,20.7,20.8,20.9,21,21.1,21.2,21.3,21.4,21.5,21.6,21.7,21.8,21.9,22,22.1,22.2,22.3,22.4,22.5,22.6,22.7,22.8,22.9,23,23.1,23.2,23.3,23.4,23.5,23.6,23.7,23.8,23.9,24,24.1,24.2,24.3,24.4,24.5,24.6,24.7,24.8,24.9,25,25.1,25.2,25.3,25.4,25.5,25.6,25.7,25.8,25.9,26,26.1,26.2,26.3,26.4,26.5,26.6,26.7,26.8,26.9,27,27.1,27.2,27.3,27.4,27.5,27.6,27.7,27.8,27.9,28,28.1,28.2,28.3,28.4,28.5,28.6,28.7,28.8,28.9,29,29.1,29.2,29.3,29.4,29.5,29.6,29.7,29.8,29.9,30,30.1,30.2,30.3,30.4,30.5,30.6,30.7,30.8,30.9,31,31.1,31.2,31.3,31.4,31.5,31.6,31.7,31.8,31.9,32,32.1,32.2,32.3,32.4,32.5,32.6,32.7,32.8,32.9,33,33.1,33.2,33.3,33.4,33.5,33.6,33.7,33.8,33.9,34,34.1,34.2,34.3,34.4,34.5,34.6,34.7,34.8,34.9,35,35.1,35.2,35.3,35.4,35.5,35.6,35.7,35.8,35.9,36,36.1,36.2,36.3,36.4,36.5,36.6,36.7,36.8,36.9,37,37.1,37.2,37.3,37.4,37.5,37.6,37.7,37.8,37.9,38,38.1,38.2,38.3,38.4,38.5,38.6,38.7,38.8,38.9,39,39.1,39.2,39.3,39.4,39.5,39.6,39.7,39.8,39.9,40,40.1,40.2,40.3,40.4,40.5,40.6,40.7,40.8,40.9,41,41.1,41.2,41.3,41.4,41.5,41.6,41.7,41.8,41.9,42,42.1,42.2,42.3,42.4,42.5,42.6,42.7,42.8,42.9,43,43.1,43.2,43.3,43.4,43.5,43.6,43.7,43.8,43.9,44,44.1,44.2,44.3,44.4,44.5,44.6,44.7,44.8,44.9,45,45.1,45.2,45.3,45.4,45.5,45.6,45.7,45.8,45.9,46,46.1,46.2,46.3,46.4,46.5,46.6,46.7,46.8,46.9,47,47.1,47.2,47.3,47.4,47.5,47.6,47.7,47.8,47.9,48,48.1,48.2,48.3,48.4,48.5,48.6,48.7,48.8,48.9,49,49.1,49.2,49.3,49.4,49.5,49.6,49.7,49.8,49.9,50
0,30.72426304,Thrust (N),30.72426304,30.70775467,30.69124629,30.67473792,30.65822955,30.64172118,30.6252128,30.60870443,30.59219606,30.57568769,30.55917931,30.54267094,30.52616257,30.5096542,30.49314583,30.47663745,30.46012908,30.44297383,30.4256057,30.40715151,30.38869732,30.37024312,30.35178893,30.33333474,30.31488055,30.29642635,30.27797216,30.25951797,30.24106378,30.22260958,30.20415539,30.1857012,30.16724701,30.14812738,30.12880825,30.10948911,30.08984102,30.06913867,30.04843632,30.02773397,30.00703162,29.98632927,29.96562691,29.94492456,29.92422221,29.90351986,29.88281751,29.86211516,29.84141281,29.82008528,29.7984586,29.77683191,29.75520523,29.73357854,29.71145754,29.68824662,29.6650357,29.64182478,29.61861386,29.59540295,29.57219203,29.54898111,29.52577019,29.50255927,29.47934836,29.45555493,29.43134548,29.40713604,29.3829266,29.35871715,29.33450771,29.31029827,29.28533468,29.2593752,29.23341572,29.20745624,29.18149677,29.15553729,29.12957781,29.10361834,29.07765886,29.05117479,29.02403827,28.99690175,28.96976524,28.94262872,28.9154922,28.88835568,28.86121917,28.83408265,28.80589184,28.7768379,28.74778395,28.71873001,28.68967606,28.66062211,28.63156817,28.60207688,28.57178297,28.54148907,28.51119516,28.48090126,28.45060735,28.42031344,28.39001954,28.35972563,28.32943173,28.29913782,28.26746298,28.23510414,28.20274529,28.17038645,28.13802761,28.10531744,28.07160591,28.03789439,28.00418286,27.97047133,27.93675981,27.90304828,27.86933675,27.83562522,27.8019137,27.76820217,27.73449064,27.70077912,27.66532298,27.62926326,27.59320354,27.55691205,27.51946234,27.48201262,27.4445629,27.40711319,27.36966347,27.33221376,27.29476404,27.25731432,27.21986461,27.18241489,27.14496517,27.10751546,27.07006574,27.03261603,26.99305469,26.95310885,26.91162318,26.87013751,26.82865184,26.78716617,26.7456805,26.70419483,26.66270916,26.62122349,26.57973782,26.53825215,26.49676648,26.45528081,26.41379514,26.37230947,26.3308238,26.28933814,26.24382739,26.19816531,26.15250323,26.10684115,26.06117907,26.01551699,25.96985491,25.92419283,25.87853075,25.83286867,25.7872066,25.74154452,25.69588244,25.65022036,25.60455828,25.5588962,25.51185491,25.46428083,25.41421324,25.36414564,25.31407805,25.26401045,25.21394286,25.16387526,25.11380766,25.06374007,25.01367247,24.96360488,24.91353728,24.86346969,24.81340209,24.7633345,24.71202744,24.66020276,24.60837808,24.55595272,24.50138013,24.44680754,24.39223495,24.33766235,24.28308976,24.22851717,24.17394458,24.11937199,24.0647994,24.01022681,23.95565422,23.90108163,23.84543899,23.78911919,23.73279938,23.67647957,23.62015977,23.56295582,23.50361642,23.44427702,23.38493762,23.32559822,23.26625883,23.20691943,23.14758003,23.08824063,23.02890123,22.96956184,22.90936256,22.84836778,22.787373,22.72637822,22.66538344,22.60438866,22.54339388,22.48117736,22.41721513,22.3532529,22.28929067,22.22532844,22.16136621,22.09740399,22.03344176,21.96947953,21.90484534,21.83912297,21.7734006,21.70767823,21.64195585,21.57623348,21.51051111,21.44478874,21.37906636,21.3117694,21.24307958,21.17438976,21.10569994,21.03701011,20.96832029,20.89963047,20.83046864,20.76014433,20.68982002,20.6194957,20.54917139,20.47884707,20.40852276,20.33819845,20.26787413,20.19754982,20.12722551,20.05510572,19.98201713,19.90892855,19.83583997,19.76275139,19.68938324,19.61486685,19.54035046,19.46583406,19.39131767,19.31680128,19.24228488,19.16776849,19.0932521,19.0187357,18.94421931,18.86970292,18.79518652,18.71856266,18.64113433,18.56370601,18.48619886,18.40741408,18.32862929,18.24984451,18.17105972,18.09227494,18.01349016,17.93470537,17.85592059,17.7771358,17.69835102,17.61956624,17.54078145,17.46199667,17.38321188,17.30224717,17.22087538,17.13852445,17.05613814,16.97375184,16.89136554,16.80897923,16.72659293,16.64420663,16.56182032,16.47943402,16.39704772,16.31466141,16.23227511,16.14988881,16.0675025,15.9851162,15.9027299,15.81753345,15.73214813,15.64676282,15.5613775,15.47599219,15.39060687,15.30522156,15.21983624,15.13445093,15.04906561,14.9636803,14.87829498,14.79290967,14.70752435,14.62213904,14.53675372,14.45094906,14.36489438,14.27734075,14.18978712,14.10223349,14.01467986,13.92712623,13.8395726,13.75201897,13.66446534,13.57691171,13.48935808,13.40180445,13.31425082,13.22669719,13.13914356,13.05124823,12.96316193,12.87507562,12.78675188,12.69713041,12.60750894,12.51788747,12.428266,12.33864453,12.24902307,12.1594016,12.06978013,11.98015866,11.89053719,11.80091573,11.71129426,11.6215244,11.5316324,11.44174039,11.35184839,11.26195638,11.17176046,11.08075756,10.98975467,10.89875177,10.80774887,10.71674598,10.62574308,10.53474019,10.44373729,10.35273439,10.2617315,10.1707514,10.07979856,9.98884572,9.897892878,9.806940036,9.715987195,9.625034353,9.533782872,9.442069146,9.35035542,9.258641694,9.166927968,9.075214242,8.983500516,8.89178679,8.800073064,8.708382839,8.616743055,8.52510327,8.433463486,8.341823702,8.250183917,8.158544133,8.066904349,7.975264564,7.883391311,7.791294996,7.699198681,7.607102366,7.515006051,7.422909736,7.330813421,7.238808353,7.147117843,7.055427333,6.963736823,6.872046313,6.780355803,6.688665294,6.596974784,6.505284274,6.413593764,6.321903254,6.230217671,6.138534979,6.046852286,5.955169594,5.863486902,5.77190549,5.680990817,5.590076144,5.499161471,5.408246798,5.317332125,5.226417452,5.135502779,5.044588106,4.953673433,4.86275876,4.771844087,4.680929414,4.590116444,4.49934613,4.408575817,4.317805503,4.227851799,4.137902869,4.047953939,3.958005009,3.868056079,3.778107148,3.688158218,3.598209288,3.508260358,3.418311428,3.328362497,3.238413567,3.148464637,3.058515707,2.969105593,2.879811023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1,30.70775467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,30.69124629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,30.67473792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,30.65822955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,30.64172118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,30.6252128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7,30.60870443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,30.59219606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
